,cep,up_lat,up_long
3402,08743000,-8.0459674,-34.9390853
3403,08715000,-23.5372994,-46.1677094
3404,08725000,-23.5264864,-46.1939871
3405,08770000,-23.5228484,-46.2011688
3406,08738000,-23.5501755,-46.197605
3407,08737000,-25.5951694,-48.3869529
3408,08752000,-23.5443959,-46.2595794
3409,08761000,-23.5595105,-46.2171851
3410,08740000,-23.5359361,-46.2206522
3411,08750000,-22.3357847,-46.9282363
3412,08745000,-23.5359361,-46.2206522
3413,08735000,-23.5256269,-46.203137
3414,08774000,-9.4035004,-38.2291105
3415,08763000,-25.5951694,-48.3869529
3416,08765000,-23.671983,-46.1861907
3417,08766000,-23.5698752,-46.1945613
3418,08772000,-23.4889716,-46.2843669
3419,08726000,-20.8366835,-49.3937997
3420,08793000,-21.3832082,-48.4978046
3421,08727000,-21.6631118,-45.2782846
3422,08831000,-25.3853763,-49.1938104
3423,08830000,-22.906751800000002,-43.694271156466236
3424,08810000,-23.5021655,-46.1628572
3425,08850000,-23.4723363,-46.0891253
3426,08820000,-23.5020896,-46.1532681
3427,08840000,-23.5021655,-46.1628572
3428,08880000,-23.5195954,-45.5393661
3429,08832000,-23.50938,-46.1224964
3430,08970000,44.933143,7.540121
3431,08940000,44.933143,7.540121
3432,08900000,44.933143,7.540121
3433,09070000,-23.6536913,-46.5543408
3434,09041000,-23.6601094,-46.539233
3435,09061000,-23.6193611,-45.4053633
3436,09090000,-5.4847787,-47.4175045
3437,09050000,-22.9329283,-43.2573788
3438,09010000,-23.6542368,-46.5263526
3439,09080000,-19.909864,-43.9654008
3440,09060000,-22.9716406,-43.1845041
3441,09015000,-18.686015,-40.3895147
3442,09071000,-23.642733,-46.5390207
3443,09051000,-23.6826221,-46.5452507
3444,09020000,-23.6627296,-46.5246827
3445,09040000,-23.6190321,-46.6854381
3446,09030000,-5.080299,-42.8011357
3447,09111000,-23.6633409,-46.5043007
3448,09180000,-8.1049234,-34.9176165
3449,09131000,-19.9051318,-43.9767003
3450,09182000,-23.6930925,-46.5324564
3451,09121000,-23.690546,-46.4981299
3452,09175000,-20.3220078,-40.3875967
3453,09172000,-23.5284991,-46.5159859
3454,09110000,-3.0814136,-60.0433946
3455,09120000,-23.6932923,-46.4900657
3456,09130000,-23.67723,-46.5061418
3457,09190000,-23.6719898,-46.5402015
3458,09181000,-8.0834663,-34.9480408
3459,09170000,-23.7073379,-46.5034091
3460,09195000,-3.0080437,-60.0029898
3461,09132000,-19.9276494,-43.9463639
3462,09176000,-23.6670705,-46.5214966
3463,09133000,-23.7213764,-46.4961723
3464,09150000,-23.7764295,-46.3014386
3465,09230000,-23.6214782,-46.5296095
3466,09220000,-23.6284684,-46.5369356
3467,09290000,-23.6523585,-46.5112023
3468,09210000,-3.7932904,-38.5715436
3469,09280000,-22.8904585,-43.5820792
3470,09271000,-7.1940012,-35.8804498
3471,09260000,-7.1940012,-35.8804498
3472,09270000,-12.989154,-38.5100732
3473,09291000,-20.3721505,-40.4194123
3474,09272000,-15.6638673,-55.9658639
3475,09240000,-25.7159704,-48.4803714
3476,09251000,-22.8904585,-43.5820792
3477,09250000,32.6479723,-16.921297
3478,09241000,-22.887456,-43.3203927
3479,09350000,-23.6777257,-46.4364986
3480,09380000,-23.6566564,-46.4821875
3481,09351000,-21.141121,-48.9743409
3482,09370000,-23.6190321,-46.6854381
3483,09360000,-15.8165193,-43.3055396
3484,09361000,-23.6882508,-46.4641732
3485,09340000,-23.6696754,-46.43278
3486,09310000,-23.6671958,-46.4286035
3487,09381000,-16.7791409,-49.3600586
3488,09321000,-23.6540523,-46.4385317
3489,09390000,-4.143754,-45.1259659
3490,09341000,-23.676351,-46.4167519
3491,09320000,-23.6659133,-46.4437008
3492,09335000,-23.6610458,-46.4164414
3493,09332000,-23.433556,-46.5741713
3494,09311000,-23.6766415,-46.4518892
3495,09435000,-11.4298014,-58.7909937
3496,09450000,44.933143,7.540121
3497,09430000,-23.7078735,-46.4010076
3498,09416000,-22.7523732,-45.1311337
3499,09403000,0.0921689,-51.1058331
3500,09440000,-23.7221926,-46.4063373
3501,09401000,-23.7079294,-46.414423
3502,09420000,-12.912672,-38.4199429
3503,09411000,-23.7153329,-46.3934478
3504,09406000,-23.7080153,-46.4129032
3505,09432000,37.6744679,-1.6913116
3506,09402000,-23.7080153,-46.4129032
3507,09445000,-23.6898954,-46.3528486
3508,09444000,-23.6745028,-46.3499464
3509,09431000,-23.7078735,-46.4010076
3510,09423000,-3.7029931,-38.5705827
3511,09441000,-23.7078735,-46.4010076
3512,09415000,-23.7221926,-46.4063373
3513,09412000,-12.912672,-38.4199429
3514,09407000,-23.7049633,-46.3970935
3515,09410000,-23.7221926,-46.4063373
3516,09421000,-23.7224647,-46.4152997
3517,09426000,-23.7050204,-46.4321487
3518,09434000,-23.620137,-46.4228569
3519,09425000,-23.4936993,-46.2992124
3520,09442000,-23.7221926,-46.4063373
3521,09422000,-30.0313859,-51.2365497
3522,09436000,-23.620137,-46.4228569
3523,09414000,-23.7221926,-46.4063373
3524,09413000,-23.7679113,-46.4629921
3525,09581000,-8.0878732,-34.9292868
3526,09560000,-23.63400765,-46.55596319526561
3527,09531000,-23.7137328,-46.5432975
3528,09540000,-23.6192733,-46.5222499
3529,09530000,-23.6205346,-46.5771218
3530,09570000,-22.4679367,-44.4473972
3531,09541000,-4.1480451,-45.1162528
3532,09572000,-1.326782,-48.4312908
3533,09551000,-19.9489491,-43.9324084
3534,09571000,-23.6172099,-46.6330904
3535,09550000,-3.7179418,-38.5835639
3536,09520000,-4.1401665,-45.1173672
3537,09561000,-23.6487288,-46.555649
3538,09670000,-23.6577111,-46.6014706
3539,09657000,-23.648628,-46.585669
3540,09690000,-23.5731754,-46.7059539
3541,09668000,-9.4021328,-38.2367828
3542,09663000,-23.6546192,-46.6022323
3543,09635000,-10.9333743,-37.0803896
3544,09618000,-25.4704166,-49.2952024
3545,09607000,-20.4314315,-49.9597869
3546,09624000,-29.6909705,-53.8599324
3547,09686000,-5.8251918,-35.2201141
3548,09682000,-23.6632917,-46.5950284
3549,09634000,-23.653752,-46.5700419
3550,09660000,-19.9209737,-43.9955839
3551,09683000,-23.6690411,-46.5966771
3552,09664000,-20.5232051,-47.3796461
3553,09623000,-1.3941503,-48.4686864
3554,09617000,-23.6660615,-46.5593194
3555,09616000,-22.8589192,-43.5385977
3556,09627000,-21.141121,-48.9743409
3557,09662000,-23.5446322,-46.668491
3558,09667000,-12.9767681,-38.5143705
3559,09632000,-23.6523203,-46.567224
3560,09693000,-19.892325,-43.9706304
3561,09636000,-23.6430868,-46.5843098
3562,09656000,-23.648628,-46.585669
3563,09619000,-22.9146651,-47.0845423
3564,09685000,-16.5984755,-49.3241518
3565,09606000,-3.9165713,-40.3875242
3566,09655000,-23.648628,-46.585669
3567,09641000,-23.6530571,-46.5757392
3568,09691000,-23.9447948,-46.3233189
3569,09629000,-12.9469117,-38.4956212
3570,09694000,-23.672411,-46.5813063
3571,09620000,-23.6681251,-46.5691597
3572,09642000,-23.6321488,-46.582433
3573,09621000,-23.6641656,-46.5698811
3574,09666000,-19.9542989,-43.9690731
3575,09608000,-20.3487065,-40.2882347
3576,09605000,-20.3765854,-40.4226387
3577,09688000,-23.671695,-46.5937762
3578,09610000,-12.9498548,-38.3470269
3579,09684000,-23.5740631,-46.7094432
3580,09669000,-23.6621673,-46.6073377
3581,09671000,-25.5895875,-48.3755199
3582,09661000,-23.6587577,-46.597
3583,09604000,-20.3765854,-40.4226387
3584,09601000,-20.3765854,-40.4226387
3585,09695000,-23.5904334,-46.7330909
3586,09692000,-3.7369371,-38.5777076
3587,09689000,-23.5768392,-46.7075171
3588,09625000,-7.245589,-42.5469777
3589,09637000,-23.6430868,-46.5843098
3590,09628000,-19.8672602,-43.916262
3591,09613000,18.4614951,-69.9349291
3592,09640000,38.8406582,-9.1714912
3593,09672000,-25.7159704,-48.4803714
3594,09633000,-23.6552826,-46.5701396
3595,09615000,-19.8312397,-43.1263348
3596,09631000,-22.8249583,-43.3001595
3597,09639000,-23.6430868,-46.5843098
3598,09651000,-22.1921266,-47.3737531
3599,09614000,18.4614951,-69.9349291
3600,09612000,-12.9498548,-38.3470269
3601,09609000,-12.9498548,-38.3470269
3602,09680000,-23.7054024,-46.6918468
3603,09603000,-20.3765854,-40.4226387
3604,09602000,-20.3765854,-40.4226387
3605,09611000,-12.9498548,-38.3470269
3606,09696000,-23.681312,-46.5676439
3607,09710000,-28.5021022,-50.9476698
3608,09781000,41.608265,-8.7135476
3609,09791000,-23.7357766,-46.5380044
3610,09721000,-10.9879727,-37.0503455
3611,09780000,-21.0936951,-44.2062777
3612,09770000,-23.7062499,-46.5496651
3613,09750000,-20.3765854,-40.4226387
3614,09751000,-23.6690807,-46.5337539
3615,09715000,-4.1401665,-45.1173672
3616,09726000,-23.6671958,-46.4286035
3617,09720000,-23.5900079,-46.6814462
3618,09725000,-22.8832971,-43.5150412
3619,09784000,-23.712782,-46.5301681
3620,09785000,-19.9119243,-43.9454089
3621,09790000,-32.9146108,-60.7642742
3622,09760000,-23.7078229,-46.5227576
3623,09761000,-23.7078229,-46.5227576
3624,09782000,-23.2752436,-45.9496085
3625,09772000,-19.486519,-42.5794669
3626,09861000,-23.7117315,-46.5822607
3627,09851000,-23.7141699,-46.5865608
3628,09811000,-23.7240172,-46.5698835
3629,09820000,-23.7256947,-46.5515286
3630,09895000,-23.7000516,-46.5708169
3631,09842000,-23.748169,-46.5825073
3632,09862000,-23.7071203,-46.5789921
3633,09840000,-23.7396474,-46.591903
3634,09853000,-24.1874725,-53.3831681
3635,09890000,-23.6983265,-46.5656777
3636,09850000,-23.7258254,-46.5629305
3637,09894000,-5.1105429,-42.8093018
3638,09892000,-23.6852755,-46.5715055
3639,09810000,-23.7117315,-46.5822607
3640,09812000,-23.7308312,-46.5687329
3641,09835000,41.5497129,-8.3938349
3642,09832000,-23.7727354,-46.5028665
3643,09855000,-14.7986589,-39.2835756
3644,09891000,-23.6837656,-46.5942048
3645,09843000,-25.6767434,-48.4574979
3646,09846000,-2.5561831,-44.2163628
3647,09847000,-17.6943944,-42.5293422
3648,09830000,-25.5851393,-48.5952155
3649,09845000,-23.9741046,-46.4017556
3650,09834000,-23.8750242,-46.4904711
3651,09920000,-23.499366,-46.5985913
3652,09991000,-3.0814136,-60.0433946
3653,09961000,-23.695341,-46.5898281
3654,09973000,-18.9578143,-48.3442261
3655,09990000,-19.9706329,-43.9479216
3656,09940000,-5.1107649,-42.7827371
3657,09912000,-23.9804994,-46.3124029
3658,09931000,-19.9454614,-43.9252156
3659,09910000,-23.6186928,-45.4172163
3660,09942000,-23.6810865,-46.6016504
3661,09911000,-21.1985724,-43.7607187
3662,09993000,-19.9481305,-43.9480567
3663,09950000,-23.6837656,-46.5942048
3664,09971000,-23.5906812,-46.4123386
3665,09951000,-23.2235016,-47.2678449
3666,09932000,-19.8943758,-43.9424969
3667,09980000,-16.7649547,-43.8596964
3668,09913000,-22.4679367,-44.4473972
3669,09960000,-23.692845,-46.5861836
3670,09981000,-23.6089838,-46.7763117
3671,09921000,-7.1940012,-35.8804498
3672,09943000,-23.5496479,-46.8744666
3673,09992000,-4.1483997,-45.115516
3674,09963000,-23.7023998,-46.5955588
3675,09914000,-19.876835,-44.0155759
